doc_id,count_words,count_sentences,count_pos,count_neg,calculate_words,calculate_sentences,calculate_pos,calculate_neg
79680,8,1,1,0,8,1,4,0
79681,18,1,1,1,18,1,8,15
79682,15,1,0,5,15,1,0,46
79683,7,1,0,0,7,1,0,0
79684,7,1,2,0,7,1,7,0
79685,7,1,0,0,7,1,0,0
79686,55,1,7,4,55,1,155.0,151.0
79687,35,1,4,3,35,1,29.0,37.0
79688,98,1,11,8,98,1,676.0,164.0
79689,22,1,1,2,22,1,13.0,67.0
79690,17,1,0,1,17,1,0,14
79691,19,1,0,1,19,1,0,17
79692,14,2,2,1,14,2,5,7
79693,19,1,1,1,19,1,0.0,25.0
79694,8,1,1,2,8,1,4,8
79695,27,2,0,1,27,2,0,8
79696,41,2,0,0,41,2,0,0
79697,83,6,9,3,83,6,98.0,18.0
79698,17,1,1,0,17,1,7,0
79699,37,1,3,4,37,1,14.0,100.0
79700,14,1,0,3,14,1,0.0,21.0
79701,12,1,2,1,12,1,12,9
79702,6,1,0,0,6,1,0,0
79703,18,1,1,0,18,1,1,0
79704,26,1,0,2,26,1,0.0,61.5
79705,27,1,1,0,27,1,17,0
79706,52,2,2,6,52,2,-1.0,165.0
79707,16,3,0,2,16,3,0,2
79708,45,1,5,1,45,1,114.0,68.0
79709,13,1,0,1,13,1,0.0,24.0
79710,13,1,1,1,13,1,8.0,-2.0
79711,21,5,0,0,21,5,0,0
79712,16,1,0,0,16,1,0,0
79713,11,1,2,0,11,1,8.0,0.0
79714,36,3,1,4,36,3,8,16
79715,19,3,2,0,19,3,8,0
79716,26,1,1,1,26,1,21,14
79717,8,1,0,1,8,1,0,3
79718,9,1,0,2,9,1,0,5
79719,13,1,1,1,13,1,8,9
79720,28,1,2,2,28,1,42.0,65.0
79721,22,1,1,0,22,1,3.0,0.0
79722,36,4,0,2,36,4,0,10
79723,17,1,0,5,17,1,0.0,18.0
79724,13,1,1,0,13,1,4,0
79725,22,1,0,1,22,1,0,10
79726,15,1,1,2,15,1,3.0,6.0
79727,7,1,0,0,7,1,0,0
79728,10,1,1,0,10,1,7,0
79729,26,1,1,1,26,1,22,18
79730,30,1,3,0,30,1,42,0
79731,49,1,0,6,49,1,0.0,85.0
79732,31,1,0,3,31,1,0,55
79733,56,1,2,0,56,1,-109.0,0.0
79734,13,1,0,0,13,1,0,0
79735,183,1,20,11,183,1,1616.0,1172.0
79736,11,1,0,0,11,1,0,0
79737,8,1,0,1,8,1,0,3
79738,14,1,1,0,14,1,11,0
79739,10,1,1,0,10,1,3,0
79740,10,1,0,1,10,1,0,2
79741,9,1,0,0,9,1,0,0
79742,54,1,0,7,54,1,0.0,274.0
79743,10,1,0,0,10,1,0,0
79744,46,1,7,6,46,1,130.5,134.0
79745,28,1,4,5,28,1,69.0,158.0
79746,22,1,1,2,22,1,13.0,22.0
79747,33,1,2,0,33,1,26,0
79748,17,1,1,1,17,1,1,13
79749,84,3,1,2,84,3,13.0,-81.0
79750,15,1,0,2,15,1,0,23
79751,32,2,2,2,32,2,1.0,26.0
79752,68,1,7,4,68,1,511.0,263.0
79753,57,4,3,4,57,4,10.0,71.0
79754,13,1,0,3,13,1,0.0,195.0
79755,15,1,2,1,15,1,16,4
79756,44,1,5,4,44,1,116.0,49.0
79757,83,6,0,5,83,6,0.0,28.0
79758,114,2,14,3,114,2,558.0,108.0
79759,13,1,0,0,13,1,0,0
79760,30,1,4,0,30,1,58.0,0.0
79761,11,1,0,0,11,1,0,0
79762,12,1,0,0,12,1,0,0
79763,9,1,1,0,9,1,2,0
79764,14,1,1,0,14,1,8,0
79765,6,1,1,0,6,1,3,0
79766,25,1,2,0,25,1,26,0
79767,58,4,1,0,58,4,4.0,0.0
79768,47,1,1,4,47,1,39,112
79769,29,1,1,0,29,1,28.0,0.0
79770,26,2,1,0,26,2,5,0
79771,7,1,0,1,7,1,0,2
79772,64,4,2,5,64,4,51.0,40.0
79773,71,4,4,3,71,4,1.0,-5.0
79774,9,1,0,0,9,1,0,0
79775,64,2,0,6,64,2,0,272
79776,34,1,2,3,34,1,0.0,196.0
79777,32,3,1,2,32,3,6,4
79778,27,3,0,1,27,3,0,3
79779,29,1,2,2,29,1,35,41
79780,52,1,0,0,52,1,0,0
79781,100,4,5,18,100,4,41.0,278.0
79782,381,17,18,29,381,17,169.5,481.0
79783,11,1,0,0,11,1,0,0
79784,99,1,4,1,99,1,356.0,0.0
79785,16,1,1,2,16,1,10.0,17.0
79786,37,1,5,1,37,1,121.0,23.0
79787,4,1,0,1,4,1,0,2
79788,22,1,1,0,22,1,-44.0,0.0
79789,43,3,2,2,43,3,11.0,29.0
79790,12,1,1,1,12,1,9,6
79791,39,1,9,4,39,1,175.0,131.0
79792,22,1,0,1,22,1,0,9
79793,9,1,0,0,9,1,0,0
79794,9,1,0,1,9,1,0,5
79795,13,1,0,2,13,1,0.0,12.0
79796,10,1,1,2,10,1,8,7
79797,56,3,3,5,56,3,258.0,53.0
79798,26,1,0,2,26,1,0.0,55.0
79799,12,1,0,3,12,1,0,7
79800,41,1,0,2,41,1,0.0,33.5
79801,25,1,2,0,25,1,38,0
79802,93,1,4,6,93,1,-5.0,232.5
79803,13,1,0,1,13,1,0.0,6.0
79804,18,1,1,0,18,1,-6.0,0.0
79805,10,1,1,0,10,1,3,0
79806,8,1,0,1,8,1,0,3
79807,10,1,1,0,10,1,3,0
79808,9,1,0,0,9,1,0,0
79809,21,1,1,0,21,1,4.0,0.0
79810,63,1,2,4,63,1,28.5,42.0
79811,27,1,2,3,27,1,27.0,1.0
79812,38,1,6,3,38,1,116.0,17.0
79813,12,1,0,1,12,1,0,8
79814,15,1,0,1,15,1,0.0,27.0
79815,52,1,2,2,52,1,76.0,66.0
79816,19,1,0,0,19,1,0,0
79817,27,1,2,1,27,1,39,11
79818,26,1,5,2,26,1,39.0,20.5
79819,7,1,0,1,7,1,0.0,15.0
79820,138,3,4,3,138,3,137.0,64.0
79821,15,1,0,2,15,1,0,11
79822,74,3,2,6,74,3,50.0,473.0
79823,30,3,1,0,30,3,27.0,0.0
79824,21,1,0,0,21,1,0,0
79825,21,1,0,1,21,1,0,19
79826,89,4,2,4,89,4,2.0,33.0
79827,10,1,1,1,10,1,7,2
79828,72,2,2,3,72,2,5.0,310.0
79829,219,11,10,13,219,11,54.0,247.0
79830,18,1,0,1,18,1,0,5
79831,13,1,0,2,13,1,0,10
79832,19,1,0,3,19,1,0.0,36.5
79833,15,1,1,1,15,1,11,10
79834,32,2,4,0,32,2,44,0
79835,55,1,2,3,55,1,0.0,182.0
79836,107,2,1,5,107,2,0.0,289.0
79837,7,1,0,1,7,1,0,2
79838,8,1,0,1,8,1,0,4
79839,13,1,0,1,13,1,0,1
79840,26,1,2,0,26,1,33,0
79841,40,2,1,0,40,2,22,0
79842,64,3,0,6,64,3,0.0,89.0
79843,64,3,7,4,64,3,140,19
79844,4,1,0,0,4,1,0,0
79845,2,1,0,0,2,1,0,0
79846,54,1,8,4,54,1,168.0,81.0
79847,274,8,9,16,274,8,225.0,2618.5
79848,112,7,2,7,112,7,3.0,162.5
79849,6,1,0,0,6,1,0,0
79850,34,7,0,2,34,7,0,6
79851,44,4,2,1,44,4,12,6
79852,32,1,0,4,32,1,0.0,153.0
79853,198,8,30,10,198,8,401.0,112.0
79854,10,1,0,1,10,1,0,6
79855,3,1,0,1,3,1,0,3
79856,60,1,3,2,60,1,101.0,139.0
79857,27,1,5,1,27,1,19.0,4.0
79858,120,3,7,11,120,3,306.0,368.0
79859,12,1,0,1,12,1,0.0,2.0
79860,32,1,5,0,32,1,125.0,0.0
79861,49,4,1,2,49,4,7.0,38.0
79862,2,1,1,0,2,1,1,0
79863,57,1,9,1,57,1,272.0,2.0
79864,95,1,12,7,95,1,0.0,633.0
79865,19,1,0,1,19,1,0,9
79866,47,2,0,2,47,2,0.0,21.0
79867,16,1,1,2,16,1,6,12
79868,12,1,2,2,12,1,10.0,12.0
79869,39,1,1,2,39,1,-16.0,42.0
79870,4,1,2,0,4,1,5,0
79871,7,1,1,1,7,1,2.0,6.0
79872,29,1,4,0,29,1,39.5,0.0
79873,16,2,0,2,16,2,0.0,14.0
79874,27,1,1,1,27,1,11.0,9.0
79875,75,4,1,9,75,4,24.0,136.0
79876,10,1,0,0,10,1,0,0
79877,24,1,2,2,24,1,20,13
79878,5,1,1,0,5,1,4,0
79879,16,1,0,2,16,1,0.0,46.0
79880,18,1,0,1,18,1,0.0,4.0
79881,44,2,1,1,44,2,52.0,6.0
79882,6,1,1,0,6,1,5,0
79883,63,5,3,7,63,5,7.0,41.0
79884,22,2,0,0,22,2,0,0
79885,49,1,1,2,49,1,32.0,70.0
79886,10,1,1,1,10,1,6,7
79887,22,2,2,0,22,2,34.0,0.0
79888,7,1,0,0,7,1,0,0
79889,14,1,0,0,14,1,0,0
79890,3,1,1,0,3,1,1,0
79891,16,1,1,0,16,1,12.0,0.0
79892,11,2,0,0,11,2,0,0
79893,21,5,0,0,21,5,0,0
79894,79,1,1,8,79,1,0.0,366.0
79895,142,6,1,6,142,6,0.0,199.0
79896,16,2,0,1,16,2,0,1
79897,42,1,6,1,42,1,151,31
79898,6,1,1,0,6,1,5,0
79899,28,1,0,5,28,1,0.0,28.5
79900,10,1,0,0,10,1,0,0
79901,17,1,0,1,17,1,0,13
79902,123,5,0,11,123,5,0.0,283.0
79903,31,1,0,4,31,1,0.0,112.0
79904,9,1,0,0,9,1,0,0
79905,29,1,0,2,29,1,0,25
79906,114,1,7,3,114,1,127.0,181.0
79907,27,1,1,1,27,1,21.0,36.0
79908,50,3,2,8,50,3,26,111
79909,71,1,11,7,71,1,396.0,229.0
79910,22,1,1,1,22,1,9.0,3.0
79911,10,1,0,0,10,1,0,0
79912,53,5,1,3,53,5,2.0,248.0
79913,15,1,1,0,15,1,1,0
79914,9,1,0,0,9,1,0,0
79915,18,1,0,4,18,1,0.0,44.0
79916,5,1,0,0,5,1,0,0
79917,12,1,0,0,12,1,0,0
79918,26,1,0,1,26,1,0.0,12.0
79919,85,1,5,9,85,1,456.0,518.0
79920,8,1,0,0,8,1,0,0
79921,212,2,3,19,212,2,178.0,1020.0
79922,74,1,12,1,74,1,307.0,62.0
79923,58,1,1,5,58,1,11.0,-5.0
79924,12,1,0,0,12,1,0,0
79925,82,6,1,2,82,6,21.0,33.0
79926,8,1,0,1,8,1,0,2
79927,25,3,1,1,25,3,3,5
79928,66,3,1,2,66,3,20.0,99.0
79929,253,6,8,22,253,6,35.0,858.0
79930,52,2,5,4,52,2,83,74
79931,13,1,1,0,13,1,7,0
79932,8,1,0,3,8,1,0,11
79933,10,1,0,0,10,1,0,0
79934,22,1,1,0,22,1,2.0,0.0
79935,20,2,1,2,20,2,9,11
79936,44,2,4,2,44,2,81.0,20.0
79937,4,1,0,0,4,1,0,0
79938,10,1,0,2,10,1,0,8
79939,18,1,1,0,18,1,11,0
79940,87,2,1,2,87,2,23.0,54.0
79941,25,1,1,0,25,1,63.0,0.0
79942,11,1,0,0,11,1,0,0
79943,5,1,0,0,5,1,0,0
79944,5,1,1,1,5,1,4.0,6.0
79945,202,2,8,32,202,2,332.5,1804.0
79946,14,1,2,0,14,1,39.0,0.0
79947,9,2,0,0,9,2,0,0
79948,31,1,4,0,31,1,35.0,0.0
79949,23,1,1,2,23,1,0.0,31.0
79950,31,1,0,0,31,1,0,0
79951,9,1,1,0,9,1,3.0,0.0
79952,18,2,1,0,18,2,-4.0,0.0
79953,10,1,0,1,10,1,0,5
79954,5,1,0,0,5,1,0,0
79955,15,1,0,1,15,1,0,10
79956,166,1,26,14,166,1,2590.0,1013.0
79957,48,5,0,4,48,5,0.0,21.0
79958,30,1,3,4,30,1,27.0,56.0
79959,64,2,1,2,64,2,6.0,53.0
79960,30,1,3,1,30,1,41,8
79961,2,1,1,0,2,1,1,0
79962,11,1,0,0,11,1,0,0
79963,23,1,3,3,23,1,40.0,74.0
79964,11,1,1,0,11,1,3.0,0.0
79965,11,1,0,0,11,1,0,0
79966,27,2,3,1,27,2,43,2
79967,8,1,0,0,8,1,0,0
79968,7,1,0,0,7,1,0,0
79969,35,1,6,0,35,1,76.0,0.0
79970,79,5,2,1,79,5,18,2
79971,71,3,3,3,71,3,59.0,26.0
79972,8,1,1,0,8,1,-3.0,0.0
79973,32,2,2,0,32,2,13,0
79974,31,1,1,5,31,1,7,99
79975,60,4,6,1,60,4,153.0,3.0
79976,8,1,0,0,8,1,0,0
79977,38,1,2,1,38,1,95.0,33.0
79978,27,1,2,1,27,1,40,8
79979,367,22,14,14,367,22,198.0,123.0
79980,13,1,1,2,13,1,0.0,33.0
79981,90,2,7,7,90,2,113.5,167.0
79982,17,1,1,2,17,1,2,17
79983,24,1,2,4,24,1,27.0,76.0
79984,17,1,3,1,17,1,26,7
79985,7,1,0,1,7,1,0,1
79986,14,1,1,0,14,1,9,0
79987,15,1,0,0,15,1,0,0
79988,42,2,3,0,42,2,35,0
79989,9,1,2,3,9,1,4,11
79990,30,1,0,1,30,1,0.0,135.0
79991,87,1,21,1,87,1,1158.0,61.0
79992,8,1,1,0,8,1,7,0
79993,7,1,1,0,7,1,1,0
79994,9,1,0,0,9,1,0,0
79995,16,1,0,3,16,1,0,18
79996,23,1,3,1,23,1,-0.5,31.5
79997,104,2,5,8,104,2,230.0,1131.0
79998,199,1,5,7,199,1,432.0,622.0
79999,7,1,1,1,7,1,1,3
80000,203,1,4,7,203,1,274.0,621.0
80001,42,2,2,1,42,2,79.0,8.5
80002,287,9,14,13,287,9,275.0,487.5
80003,33,2,0,1,33,2,0,11
80004,12,1,0,1,12,1,0,4
80005,191,5,17,9,191,5,1010.0,199.0
80006,93,3,7,3,93,3,118.0,22.0
80007,16,1,2,1,16,1,26,10
80008,59,3,1,0,59,3,-16.0,0.0
80009,9,1,0,0,9,1,0,0
80010,136,12,6,8,136,12,-7.0,30.0
80011,25,1,0,2,25,1,0.0,60.0
80012,16,1,2,2,16,1,17,13
80013,16,2,1,0,16,2,3.0,0.0
80014,28,2,1,3,28,2,-9.0,11.0
80015,12,1,1,0,12,1,6,0
80016,27,1,1,2,27,1,18,36
80017,5,1,0,0,5,1,0,0
80018,71,3,4,4,71,3,24.0,156.0
80019,198,3,5,10,198,3,0.0,934.5
80020,100,9,9,14,100,9,30.0,146.0
80021,6,1,0,1,6,1,0,1
80022,8,1,0,0,8,1,0,0
80023,182,1,5,4,182,1,991.0,691.0
80024,11,1,0,0,11,1,0,0
80025,5,1,0,0,5,1,0,0
80026,3,1,1,0,3,1,1,0
80027,22,1,2,0,22,1,36,0
80028,16,1,0,1,16,1,0.0,14.0
80029,8,1,0,1,8,1,0,2
80030,18,2,2,1,18,2,5.0,2.0
80031,13,1,1,1,13,1,8,9
80032,5,1,0,0,5,1,0,0
80033,42,1,2,2,42,1,28,40
80034,32,1,0,1,32,1,0,28
80035,10,1,1,0,10,1,2,0
80036,15,1,1,0,15,1,-10.0,0.0
80037,53,1,7,2,53,1,177.0,143.0
80038,27,1,1,0,27,1,21,0
80039,8,1,0,0,8,1,0,0
80040,38,2,2,0,38,2,80.0,0.0
80041,31,1,0,1,31,1,0.0,69.0
80042,15,1,0,2,15,1,0,8
80043,15,1,2,3,15,1,16,15
80044,14,2,0,2,14,2,0,4
80045,17,1,0,1,17,1,0,10
80046,33,2,1,0,33,2,13,0
80047,63,1,2,3,63,1,111.0,-1.0
80048,53,1,5,2,53,1,112,71
80049,74,1,11,5,74,1,578.0,223.0
80050,10,1,0,0,10,1,0,0
80051,6,1,1,0,6,1,1,0
80052,131,4,6,16,131,4,421.0,615.0
80053,12,1,1,0,12,1,6,0
80054,42,2,5,0,42,2,73,0
80055,24,1,1,1,24,1,48.0,36.0
80056,9,1,0,3,9,1,0,9
80057,141,2,7,8,141,2,1508.0,589.0
80058,48,1,2,5,48,1,47.0,261.0
80059,25,2,0,4,25,2,0.0,27.0
80060,12,1,0,1,12,1,0,9
80061,59,2,1,4,59,2,135.0,422.0
80062,17,1,0,2,17,1,0,25
80063,15,1,2,2,15,1,6.0,14.0
80064,16,2,1,1,16,2,2,5
80065,9,1,0,0,9,1,0,0
80066,52,1,3,2,52,1,93,65
80067,17,1,1,0,17,1,9,0
80068,144,2,13,8,144,2,749.0,178.0
80069,10,1,1,0,10,1,7,0
80070,16,1,2,1,16,1,25,6
80071,15,1,1,1,15,1,9,2
80072,24,1,3,1,24,1,29.0,12.0
80073,9,1,0,0,9,1,0,0
80074,30,1,1,1,30,1,16.0,0.5
80075,11,1,0,0,11,1,0,0
80076,29,1,0,4,29,1,0.0,72.0
80077,66,2,2,6,66,2,18.0,306.0
80078,10,1,1,0,10,1,4,0
80079,13,1,0,3,13,1,0.0,42.0
80080,11,1,0,2,11,1,0,6
80081,6,1,0,1,6,1,0,2
80082,27,1,1,5,27,1,13,63
80083,10,1,0,1,10,1,0.0,-1.0
80084,9,1,0,1,9,1,0,5
80085,5,1,1,0,5,1,2,0
80086,38,5,6,3,38,5,18.0,15.0
80087,7,1,0,0,7,1,0,0
80088,7,1,0,1,7,1,0.0,9.0
80089,28,1,0,5,28,1,0,87
80090,12,1,0,1,12,1,0,5
80091,8,2,0,2,8,2,0,5
80092,21,5,0,0,21,5,0,0
80093,25,1,3,0,25,1,48.0,0.0
80094,11,1,0,0,11,1,0,0
80095,10,1,1,0,10,1,3,0
80096,34,2,1,3,34,2,8,9
80097,6,1,0,0,6,1,0,0
80098,17,1,0,3,17,1,0,21
80099,8,1,1,0,8,1,2,0
80100,18,1,1,2,18,1,20.0,15.0
80101,24,1,2,1,24,1,-5.0,24.0
80102,67,2,1,4,67,2,18.0,15.0
80103,39,1,8,1,39,1,172.0,5.0
80104,142,6,1,3,142,6,38.0,42.0
80105,13,1,0,1,13,1,0,10
80106,25,1,2,0,25,1,22,0
80107,50,2,2,1,50,2,8.0,18.0
80108,7,1,0,0,7,1,0,0
80109,10,1,0,1,10,1,0,6
80110,68,3,6,0,68,3,220.0,0.0
80111,108,1,2,4,108,1,-27.0,413.0
80112,10,3,1,0,10,3,1,0
80113,19,1,1,0,19,1,4,0
80114,13,1,0,1,13,1,0,10
80115,4,1,1,0,4,1,1,0
80116,34,1,0,0,34,1,0,0
80117,11,1,1,2,11,1,7,7
80118,12,1,2,0,12,1,7,0
80119,21,2,1,2,21,2,2.0,21.0
80120,20,1,2,0,20,1,126.0,0.0
80121,225,5,9,16,225,5,782.0,687.0
80122,12,1,1,0,12,1,6,0
80123,273,7,4,14,273,7,41.0,1413.5
80124,9,1,0,0,9,1,0,0
80125,36,1,2,2,36,1,56.0,34.0
80126,26,1,2,3,26,1,76.0,39.0
80127,9,1,0,1,9,1,0,6
80128,27,1,0,3,27,1,0,49
80129,23,1,0,1,23,1,0.0,-12.0
80130,9,1,0,0,9,1,0,0
80131,87,1,8,9,87,1,328.0,348.0
80132,16,1,0,1,16,1,0,10
80133,8,1,0,0,8,1,0,0
80134,19,1,3,0,19,1,17.0,0.0
80135,26,1,1,1,26,1,8,9
80136,18,1,3,2,18,1,84.0,8.0
80137,48,8,0,1,48,8,0,5
80138,14,1,1,2,14,1,-7.0,5.0
80139,54,2,2,1,54,2,4.0,7.0
80140,91,4,10,0,91,4,306.0,0.0
80141,7,1,1,1,7,1,3,5
80142,12,1,0,0,12,1,0,0
80143,17,1,1,1,17,1,7,9
80144,15,1,0,0,15,1,0,0
80145,15,1,1,0,15,1,7,0
80146,65,1,2,0,65,1,318.0,0.0
80147,7,1,0,0,7,1,0,0
80148,78,1,31,4,78,1,1213.0,214.0
80149,55,1,5,2,55,1,133.0,185.0
80150,9,1,0,0,9,1,0,0
80151,10,1,0,1,10,1,0,7
80152,25,1,3,4,25,1,41,39
80153,50,2,4,7,50,2,90.0,176.0
80154,47,2,4,7,47,2,90.0,176.0
80155,13,1,4,1,13,1,10.0,24.0
80156,16,1,2,2,16,1,24.0,43.0
80157,17,1,0,1,17,1,0,4
80158,9,1,2,1,9,1,19.0,2.0
80159,71,1,1,5,71,1,195.0,63.0
80160,9,1,0,0,9,1,0,0
80161,16,1,1,0,16,1,3,0
80162,7,1,0,0,7,1,0,0
80163,7,1,0,0,7,1,0,0
80164,254,11,5,16,254,11,83.0,217.0
80165,64,2,2,0,64,2,91.0,0.0
80166,24,1,1,1,24,1,10,17
80167,10,1,0,1,10,1,0,8
80168,11,1,0,1,11,1,0,1
80169,10,1,0,1,10,1,0,3
80170,17,1,0,0,17,1,0,0
80171,11,1,0,1,11,1,0,9
80172,52,1,8,1,52,1,157.0,0.5
80173,9,1,0,0,9,1,0,0
80174,20,2,1,0,20,2,6.0,0.0
80175,7,1,0,1,7,1,0,1
80176,18,1,2,0,18,1,31.0,0.0
80177,14,1,0,0,14,1,0,0
80178,9,1,1,0,9,1,5,0
80179,8,1,0,0,8,1,0,0
80180,28,1,1,3,28,1,6,52
80181,19,1,2,2,19,1,20,12
80182,34,1,7,4,34,1,140.0,86.0
80183,8,1,0,1,8,1,0,1
80184,25,2,0,3,25,2,0,25
80185,52,1,8,1,52,1,289.0,33.0
80186,4,1,1,0,4,1,1,0
80187,61,3,3,5,61,3,41,52
80188,14,1,3,0,14,1,18.0,0.0
80189,13,1,0,1,13,1,0.0,1.0
80190,24,1,0,0,24,1,0,0
80191,28,1,3,0,28,1,39,0
80192,22,1,0,1,22,1,0,18
80193,20,1,1,0,20,1,18.0,0.0
80194,18,1,0,0,18,1,0,0
80195,8,1,1,0,8,1,1,0
80196,22,1,3,1,22,1,24,16
80197,7,1,0,0,7,1,0,0
80198,16,1,2,2,16,1,16,7
80199,132,3,3,14,132,3,30.0,519.0
80200,14,1,0,1,14,1,0.0,18.0
80201,112,6,3,6,112,6,21.0,71.0
80202,16,1,0,1,16,1,0,2
80203,19,1,3,1,19,1,14,7
80204,27,1,0,0,27,1,0,0
80205,16,1,1,0,16,1,-3.0,0.0
80206,67,2,3,3,67,2,-65.0,114.0
80207,13,1,0,1,13,1,0,3
80208,13,2,0,0,13,2,0,0
80209,25,2,0,1,25,2,0,17
80210,8,1,0,0,8,1,0,0
80211,10,1,0,0,10,1,0,0
80212,24,1,0,1,24,1,0.0,-6.0
80213,16,1,1,1,16,1,11.0,28.0
80214,11,1,2,0,11,1,11,0
80215,19,2,1,0,19,2,1,0
80216,20,1,2,0,20,1,8.0,0.0
80217,32,1,1,2,32,1,22,57
80218,11,1,0,1,11,1,0,7
80219,10,1,0,0,10,1,0,0
80220,13,1,0,1,13,1,0.0,2.0
80221,10,1,0,1,10,1,0,7
80222,13,1,0,0,13,1,0,0
80223,14,1,1,2,14,1,9.0,20.0
80224,17,1,1,1,17,1,15.0,2.0
80225,7,1,0,1,7,1,0,3
80226,44,1,7,5,44,1,152,60
80227,4,1,0,0,4,1,0,0
80228,16,1,0,1,16,1,0,7
80229,10,1,2,1,10,1,10.0,8.0
80230,14,1,1,0,14,1,10,0
80231,24,1,0,0,24,1,0,0
80232,27,1,0,1,27,1,0,12
80233,26,1,0,0,26,1,0,0
80234,21,5,0,0,21,5,0,0
80235,34,1,8,1,34,1,79.0,2.0
80236,16,1,2,1,16,1,8.0,10.0
80237,13,2,0,0,13,2,0,0
80238,53,2,5,0,53,2,127.0,0.0
80239,10,1,0,2,10,1,0,13
80240,36,1,7,1,36,1,98,8
80241,145,4,4,5,145,4,86.0,48.0
80242,9,1,1,1,9,1,7,3
80243,11,1,1,1,11,1,2,7
80244,50,1,2,6,50,1,10.0,115.0
80245,27,1,0,4,27,1,0.0,165.0
80246,64,4,0,3,64,4,0.0,43.5
80247,26,1,5,0,26,1,9.0,0.0
80248,21,2,1,0,21,2,18.0,0.0
80249,38,1,1,3,38,1,24.0,124.0
80250,80,5,1,1,80,5,3.0,32.0
80251,8,1,0,0,8,1,0,0
80252,10,1,0,1,10,1,0,8
80253,22,1,1,1,22,1,6,3
80254,26,1,2,1,26,1,7.0,11.0
80255,18,1,1,0,18,1,24.0,0.0
80256,12,1,5,0,12,1,16,0
80257,32,3,2,2,32,3,24,36
80258,12,2,0,0,12,2,0,0
80259,16,1,0,1,16,1,0,5
80260,21,1,0,1,21,1,0.0,3.0
80261,5,1,0,0,5,1,0,0
80262,44,3,2,2,44,3,9.0,29.0
80263,16,1,1,0,16,1,5,0
80264,11,1,1,1,11,1,0.0,11.0
80265,54,1,1,2,54,1,120.0,26.0
80266,20,1,0,1,20,1,0,5
80267,48,1,6,3,48,1,154,58
80268,18,2,0,3,18,2,0.0,20.0
80269,17,1,0,0,17,1,0,0
80270,22,1,0,0,22,1,0,0
80271,25,3,0,2,25,3,0,18
80272,29,1,3,3,29,1,38,17
80273,16,1,2,0,16,1,7,0
80274,36,1,2,2,36,1,44.0,100.0
80275,7,1,0,0,7,1,0,0
80276,7,1,1,0,7,1,2,0
80277,6,1,0,0,6,1,0,0
80278,25,1,3,0,25,1,41,0
80279,6,1,0,0,6,1,0,0
80280,19,1,0,2,19,1,0.0,20.0
80281,10,1,0,0,10,1,0,0
80282,154,1,11,7,154,1,825.5,927.0
80283,37,1,1,1,37,1,13.0,4.5
80284,10,1,0,0,10,1,0,0
80285,46,2,0,4,46,2,0,74
80286,22,1,3,1,22,1,68.0,19.0
80287,11,1,0,0,11,1,0,0
80288,61,1,2,4,61,1,159.0,32.0
80289,42,2,2,3,42,2,10.0,13.0
80290,38,1,0,2,38,1,0,60
80291,35,1,1,2,35,1,31.0,89.0
80292,26,1,2,0,26,1,40,0
80293,9,1,0,0,9,1,0,0
80294,16,1,0,1,16,1,0,13
80295,61,4,0,2,61,4,0.0,-2.0
80296,28,1,0,0,28,1,0,0
80297,28,1,3,2,28,1,47.0,30.5
80298,23,2,0,0,23,2,0,0
80299,28,1,2,2,28,1,-45.0,128.0
80300,70,5,3,2,70,5,4.0,7.0
80301,101,3,2,8,101,3,161.0,211.0
80302,20,1,0,1,20,1,0,16
80303,13,1,0,0,13,1,0,0
80304,45,1,4,1,45,1,88,43
80305,11,1,0,0,11,1,0,0
80306,6,1,0,0,6,1,0,0
80307,179,1,2,12,179,1,1327.5,74.5
80308,61,2,0,1,61,2,0,14
80309,10,1,0,2,10,1,0,6
80310,10,1,1,0,10,1,3.0,0.0
80311,44,1,2,3,44,1,27.0,61.0
80312,18,2,0,1,18,2,0,2
80313,403,14,15,30,403,14,351.0,809.0
80314,88,1,2,7,88,1,0.0,426.0
80315,4,1,1,0,4,1,1,0
80316,21,1,2,1,21,1,28,16
80317,15,1,2,1,15,1,18,10
80318,21,1,1,1,21,1,15,12
80319,21,1,2,2,21,1,24.0,31.0
80320,523,29,16,10,523,29,752.0,114.0
80321,11,1,0,0,11,1,0,0
80322,17,1,5,1,17,1,23.0,36.0
80323,15,1,2,1,15,1,12.0,3.0
80324,72,1,2,3,72,1,102.0,1.0
80325,33,2,0,2,33,2,0,10
80326,29,1,0,0,29,1,0,0
80327,12,1,2,0,12,1,19.0,0.0
80328,9,1,0,0,9,1,0,0
80329,22,2,0,3,22,2,0.0,12.0
80330,24,2,0,2,24,2,0,3
80331,59,1,5,2,59,1,110.0,82.0
80332,10,1,0,1,10,1,0,1
80333,8,1,0,1,8,1,0,5
80334,86,5,0,3,86,5,0,51
80335,12,1,0,0,12,1,0,0
80336,47,1,0,5,47,1,0.0,65.0
80337,45,1,4,2,45,1,96.0,44.0
80338,13,1,1,1,13,1,9,4
80339,32,1,0,0,32,1,0,0
80340,14,1,0,2,14,1,0.0,11.0
80341,14,1,2,0,14,1,-4.0,0.0
80342,73,1,9,1,73,1,-88.0,150.0
80343,59,3,3,1,59,3,257.0,6.0
80344,25,1,2,0,25,1,31,0
80345,212,2,3,8,212,2,172.0,35.0
80346,24,1,0,1,24,1,0,10
80347,68,7,5,2,68,7,22,10
80348,125,4,3,1,125,4,63.0,-1.0
